odds_id,event_name,event_date,fighter1_name,fighter2_name,fighter1_odds,fighter2_odds,last_updated
1282,UFC Fight Night 15: Diaz vs Neer,September 17th,Clay Guida,Mac Danzig,-130,+100,2017-12-06 09:14:33.352436
1283,UFC Fight Night 15: Diaz vs Neer,September 17th,Alan Belcher,Ed Herman,+200,-260,2017-12-06 09:14:33.364343
1284,UFC Fight Night 15: Diaz vs Neer,September 17th,Eric Schafer,Houston Alexander,+190,-240,2017-12-06 09:14:33.376512
1285,UFC Fight Night 15: Diaz vs Neer,September 17th,Alessio Sakara,Joe Vedepo,-130,+100,2017-12-06 09:14:33.38915
1286,UFC Fight Night 15: Diaz vs Neer,September 17th,Ryan Jensen,Wilson Gouveia,+325,-425,2017-12-06 09:14:33.400973
1287,UFC Fight Night 15: Diaz vs Neer,September 17th,Joe Lauzon,Kyle Bradley,-675,+475,2017-12-06 09:14:33.412665
1288,UFC Fight Night 15: Diaz vs Neer,September 17th,Brad Morris,Jason Brilz,+220,-280,2017-12-06 09:14:33.424537
1289,UFC Fight Night 15: Diaz vs Neer,September 17th,Drew McFedries,Mike Massenzio,-270,+210,2017-12-06 09:14:33.436196
1290,UFC Fight Night 15: Diaz vs Neer,September 17th,Dan Miller,Rob Kimmons,+110,-140,2017-12-06 09:14:33.448241
1291,UFC on FOX 5: Henderson vs. Diaz,December 8th,Benson Henderson,Nate Diaz,-190,+155,2017-12-06 09:14:39.882713
1292,UFC on FOX 5: Henderson vs. Diaz,December 8th,Alexander Gustafsson,Mauricio Rua,-250,+195,2017-12-06 09:14:39.934669
1293,UFC on FOX 5: Henderson vs. Diaz,December 8th,B.J. Penn,Rory Macdonald,+225,-285,2017-12-06 09:14:39.991747
1294,UFC on FOX 5: Henderson vs. Diaz,December 8th,Matt Brown,Mike Swick,+140,-170,2017-12-06 09:14:40.043106
1295,UFC on FOX 5: Henderson vs. Diaz,December 8th,Dennis Siver,Nam Phan,-325,+250,2017-12-06 09:14:40.093797
1296,UFC on FOX 5: Henderson vs. Diaz,December 8th,Daron Cruickshank,Henry Martinez,-170,+140,2017-12-06 09:14:40.145173
1297,UFC on FOX 5: Henderson vs. Diaz,December 8th,Jeremy Stephens,Yves Edwards,-210,+170,2017-12-06 09:14:40.197404
1298,UFC on FOX 5: Henderson vs. Diaz,December 8th,John Albert,Scott Jorgensen,+210,-270,2017-12-06 09:14:40.251279
1299,UFC on FOX 5: Henderson vs. Diaz,December 8th,Joe Proctor,Ramsey Nijem,+180,-230,2017-12-06 09:14:40.306505
1300,UFC on FOX 5: Henderson vs. Diaz,December 8th,Mike Easton,Raphael Assuncao,-300,+230,2017-12-06 09:14:40.361218
1301,UFC on FOX 5: Henderson vs. Diaz,December 8th,Abel Trujillo,Marcus Levesseur,+125,-155,2017-12-06 09:14:40.414092
1302,UFC on FOX 3: Diaz vs. Miller,May 5th,Jim Miller,Nate Diaz,-185,+150,2017-12-06 09:14:46.205121
1303,UFC on FOX 3: Diaz vs. Miller,May 5th,Lavar Johnson,Pat Barry,+135,-165,2017-12-06 09:14:46.254838
1304,UFC on FOX 3: Diaz vs. Miller,May 5th,Johny Hendricks,Josh Koscheck,-140,+110,2017-12-06 09:14:46.305562
1305,UFC on FOX 3: Diaz vs. Miller,May 5th,Dennis Bermudez,Pablo Garza,-120,-110,2017-12-06 09:14:46.357212
1306,UFC on FOX 3: Diaz vs. Miller,May 5th,Alan Belcher,Rousimar Palhares,+165,-205,2017-12-06 09:14:46.40773
1307,UFC on FOX 3: Diaz vs. Miller,May 5th,Michael Johnson,Tony Ferguson,+250,-325,2017-12-06 09:14:46.462696
1308,UFC on FOX 3: Diaz vs. Miller,May 5th,Nick Denis,Roland Delorme,-300,+230,2017-12-06 09:14:46.514048
1309,UFC on FOX 3: Diaz vs. Miller,May 5th,Danny Castillo,John Cholish,+120,-150,2017-12-06 09:14:46.564602
1310,UFC on FOX 3: Diaz vs. Miller,May 5th,Karlos Vemola,Mike Massenzio,+100,-130,2017-12-06 09:14:46.61355
1311,UFC on FOX 3: Diaz vs. Miller,May 5th,John Lineker,Louis Gaudinot,-285,+225,2017-12-06 09:14:46.66331
1312,UFC on FOX 3: Diaz vs. Miller,May 5th,John Dodson,Tim Elliott,-550,+375,2017-12-06 09:14:46.715787
1313,UFC on FOX 3: Diaz vs. Miller,May 5th,John Hathaway,Pascal Krauss,-190,+155,2017-12-06 09:14:46.764701
1314,UFC 183: Silva vs. Diaz,January 31st,Anderson Silva,Nick Diaz,-365,+275,2017-12-06 09:14:52.420118
1315,UFC 183: Silva vs. Diaz,January 31st,Kelvin Gastelum,Tyron Woodley,+160,-200,2017-12-06 09:14:52.513801
1316,UFC 183: Silva vs. Diaz,January 31st,Al Iaquinta,Joe Lauzon,-190,+155,2017-12-06 09:14:52.612315
1317,UFC 183: Silva vs. Diaz,January 31st,Thales Leites,Tim Boetsch,-325,+250,2017-12-06 09:14:52.710315
1318,UFC 183: Silva vs. Diaz,January 31st,Jordan Mein,Thiago Alves,-150,+120,2017-12-06 09:14:52.80764
1319,UFC 183: Silva vs. Diaz,January 31st,Miesha Tate,Sara McMann,+155,-190,2017-12-06 09:14:52.908177
1320,UFC 183: Silva vs. Diaz,January 31st,Derek Brunson,Ed Herman,-700,+450,2017-12-06 09:14:53.002159
1321,UFC 183: Silva vs. Diaz,January 31st,Ian McCall,John Lineker,-240,+190,2017-12-06 09:14:53.095199
1322,UFC 183: Silva vs. Diaz,January 31st,Rafael Natal,Tom Watson,-150,+120,2017-12-06 09:14:53.201522
1323,UFC 183: Silva vs. Diaz,January 31st,Ildemar Alcantara,Richardson Moreira,-170,+140,2017-12-06 09:14:53.295209
1324,UFC 183: Silva vs. Diaz,January 31st,Andy Enz,Thiago Santos,+160,-200,2017-12-06 09:14:53.392174
1325,UFC 158: St-Pierre vs. Diaz,March 16th,Georges St-Pierre,Nick Diaz,-500,+350,2017-12-06 09:14:57.713771
1326,UFC 158: St-Pierre vs. Diaz,March 16th,Carlos Condit,Johny Hendricks,-115,-115,2017-12-06 09:14:57.803797
1327,UFC 158: St-Pierre vs. Diaz,March 16th,Jake Ellenberger,Nate Marquardt,-155,+125,2017-12-06 09:14:57.895104
1328,UFC 158: St-Pierre vs. Diaz,March 16th,Colin Fletcher,Mike Ricci,+325,-450,2017-12-06 09:14:57.986116
1329,UFC 158: St-Pierre vs. Diaz,March 16th,Chris Camozzi,Nick Ring,+120,-150,2017-12-06 09:14:58.076698
1330,UFC 158: St-Pierre vs. Diaz,March 16th,Quinn Mulhern,Rick Story,+300,-400,2017-12-06 09:14:58.167176
1331,UFC 158: St-Pierre vs. Diaz,March 16th,Antonio Carvalho,Darren Elkins,+195,-250,2017-12-06 09:14:58.26523
1332,UFC 158: St-Pierre vs. Diaz,March 16th,Issei Tamura,T.J. Dillashaw,+425,-650,2017-12-06 09:14:58.357182
1333,UFC 158: St-Pierre vs. Diaz,March 16th,Dan Miller,Jordan Mein,+250,-325,2017-12-06 09:14:58.447289
1334,UFC 158: St-Pierre vs. Diaz,March 16th,George Roop,Reuben Duran,+110,-140,2017-12-06 09:14:58.539569
1335,UFC 158: St-Pierre vs. Diaz,March 16th,Daron Cruickshank,John Makdessi,-115,-115,2017-12-06 09:14:58.632698
1336,UFC 158: St-Pierre vs. Diaz,March 16th,Bobby Voelker,Patrick Cote,+155,-190,2017-12-06 09:14:58.731811
1337,UFC 137: Penn vs. Diaz,October 29th,B.J. Penn,Nick Diaz,-130,+100,2017-12-06 09:15:03.994421
1338,UFC 137: Penn vs. Diaz,October 29th,Cheick Kongo,Matt Mitrione,+110,-140,2017-12-06 09:15:04.009057
1339,UFC 137: Penn vs. Diaz,October 29th,Mirko Filipovic,Roy Nelson,+195,-250,2017-12-06 09:15:04.022631
1340,UFC 137: Penn vs. Diaz,October 29th,George Roop,Hatsu Hioki,+275,-365,2017-12-06 09:15:04.035874
1341,UFC 137: Penn vs. Diaz,October 29th,Dennis Siver,Donald Cerrone,+225,-285,2017-12-06 09:15:04.0491
1342,UFC 137: Penn vs. Diaz,October 29th,Bart Palaszewski,Tyson Griffin,+250,-325,2017-12-06 09:15:04.06251
1343,UFC 137: Penn vs. Diaz,October 29th,Jeff Curran,Scott Jorgensen,+350,-500,2017-12-06 09:15:04.076152
1344,UFC 137: Penn vs. Diaz,October 29th,Clifford Starks,Dustin Jacoby,-110,-120,2017-12-06 09:15:04.089799
1345,UFC 137: Penn vs. Diaz,October 29th,Brandon Vera,Eliot Marshall,-450,+325,2017-12-06 09:15:04.137228
1346,UFC 137: Penn vs. Diaz,October 29th,Chris Camozzi,Francis Carmont,-135,+105,2017-12-06 09:15:04.150702
1347,UFC 137: Penn vs. Diaz,October 29th,Danny Downes,Ramsey Nijem,+150,-180,2017-12-06 09:15:04.164272
1348,UFC Fight Night 59: McGregor vs. Siver,January 18th,Conor McGregor,Dennis Siver,-1000,+600,2017-12-06 09:15:10.345742
1349,UFC Fight Night 59: McGregor vs. Siver,January 18th,Benson Henderson,Donald Cerrone,-150,+120,2017-12-06 09:15:10.456376
1350,UFC Fight Night 59: McGregor vs. Siver,January 18th,Ron Stallings,Urijah Hall,+650,-1100,2017-12-06 09:15:10.561596
1351,UFC Fight Night 59: McGregor vs. Siver,January 18th,Gleison Tibau,Norman Parke,-165,+135,2017-12-06 09:15:10.674415
1352,UFC Fight Night 59: McGregor vs. Siver,January 18th,Cathal Pendred,Sean Spencer,+145,-175,2017-12-06 09:15:10.779253
1353,UFC Fight Night 59: McGregor vs. Siver,January 18th,John Howard,Lorenz Larkin,+155,-190,2017-12-06 09:15:10.882563
1354,UFC Fight Night 59: McGregor vs. Siver,January 18th,Chris Wade,Zhang Lipeng,-600,+400,2017-12-06 09:15:10.990862
1355,UFC Fight Night 59: McGregor vs. Siver,January 18th,Patrick Holohan,Shane Howell,-365,+275,2017-12-06 09:15:11.097216
1356,UFC Fight Night 59: McGregor vs. Siver,January 18th,Frankie Perez,Johnny Case,+145,-175,2017-12-06 09:15:11.201271
1357,UFC Fight Night 59: McGregor vs. Siver,January 18th,Charles Rosa,Sean Soriano,-145,+115,2017-12-06 09:15:11.305605
1358,UFC Fight Night 59: McGregor vs. Siver,January 18th,Matt Van Buren,Sean O'Connell,+190,-240,2017-12-06 09:15:11.407298
1359,UFC Fight Night 59: McGregor vs. Siver,January 18th,Joby Sanchez,Tateki Matsuda,-225,+175,2017-12-06 09:15:11.512885
1360,UFC Fight Night 99: Mousasi vs. Hall 2,November 19th,Gegard Mousasi,Uriah Hall,-600,+400,2017-12-06 09:15:16.184108
1361,UFC Fight Night 99: Mousasi vs. Hall 2,November 19th,Ross Pearson,Stevie Ray,-110,-120,2017-12-06 09:15:16.297231
1362,UFC Fight Night 99: Mousasi vs. Hall 2,November 19th,Alexander Volkov,Timothy Johnson,+120,-150,2017-12-06 09:15:16.411907
1363,UFC Fight Night 99: Mousasi vs. Hall 2,November 19th,Artem Lobov,Teruto Ishihara,+220,-280,2017-12-06 09:15:16.536371
1364,UFC Fight Night 99: Mousasi vs. Hall 2,November 19th,Jack Marshman,Magnus Cedenblad,+210,-270,2017-12-06 09:15:16.64963
1365,UFC Fight Night 99: Mousasi vs. Hall 2,November 19th,Ali Bagautinov,Kyoji Horiguchi,+170,-210,2017-12-06 09:15:16.765266
1366,UFC Fight Night 99: Mousasi vs. Hall 2,November 19th,Kevin Lee,Magomed Mustafaev,-150,+120,2017-12-06 09:15:16.883384
1367,UFC Fight Night 99: Mousasi vs. Hall 2,November 19th,Amanda Cooper,Anna Elmose,+115,-145,2017-12-06 09:15:16.999555
1368,UFC Fight Night 99: Mousasi vs. Hall 2,November 19th,Justin Ledet,Mark Godbeer,-150,+120,2017-12-06 09:15:17.117473
1369,UFC Fight Night 99: Mousasi vs. Hall 2,November 19th,Alexander Yakovlev,Zak Cummings,+140,-170,2017-12-06 09:15:17.229945
1370,UFC Fight Night 99: Mousasi vs. Hall 2,November 19th,Marion Reneau,Milana Dudieva,-240,+190,2017-12-06 09:15:17.343078
1371,UFC Fight Night 99: Mousasi vs. Hall 2,November 19th,Brett Johns,Kwan Ho Kwak,-205,+165,2017-12-06 09:15:17.460188
1372,UFC Fight Night 99: Mousasi vs. Hall 2,November 19th,Abdul Razak Alhassan,Charlie Ward,-305,+235,2017-12-06 09:15:17.576725
1373,UFC Fight Night 46: McGregor vs. Brandao,July 19th,Conor McGregor,Diego Brandao,-650,+425,2017-12-06 09:15:22.74215
1374,UFC Fight Night 46: McGregor vs. Brandao,July 19th,Gunnar Nelson,Zak Cummings,-800,+500,2017-12-06 09:15:22.80572
1375,UFC Fight Night 46: McGregor vs. Brandao,July 19th,Brad Pickett,Ian McCall,+130,-160,2017-12-06 09:15:22.867983
1376,UFC Fight Night 46: McGregor vs. Brandao,July 19th,Naoyuki Kotani,Norman Parke,+350,-500,2017-12-06 09:15:22.931326
1377,UFC Fight Night 46: McGregor vs. Brandao,July 19th,Chris Dempsey,Ilir Latifi,+240,-310,2017-12-06 09:15:22.996323
1378,UFC Fight Night 46: McGregor vs. Brandao,July 19th,Neil Seery,Phil Harris,-160,+130,2017-12-06 09:15:23.059564
1379,UFC Fight Night 46: McGregor vs. Brandao,July 19th,Cathal Pendred,Mike King,-145,+115,2017-12-06 09:15:23.121355
1380,UFC Fight Night 46: McGregor vs. Brandao,July 19th,Tor Troeng,Trevor Smith,-175,+145,2017-12-06 09:15:23.182885
1381,UFC Fight Night 46: McGregor vs. Brandao,July 19th,Cody Donovan,Nikita Krylov,+110,-140,2017-12-06 09:15:23.252439
1382,UFC Fight Night 46: McGregor vs. Brandao,July 19th,Josh Sampo,Patrick Holohan,-250,+195,2017-12-06 09:15:23.315299
1383,UFC 194: Aldo vs. McGregor,December 12th,Conor McGregor,Jose Aldo,-105,-125,2017-12-06 09:15:29.949888
1384,UFC 194: Aldo vs. McGregor,December 12th,Chris Weidman,Luke Rockhold,-165,+135,2017-12-06 09:15:30.081718
1385,UFC 194: Aldo vs. McGregor,December 12th,Ronaldo Souza,Yoel Romero,-145,+115,2017-12-06 09:15:30.203523
1386,UFC 194: Aldo vs. McGregor,December 12th,Demian Maia,Gunnar Nelson,+105,-135,2017-12-06 09:15:30.329775
1387,UFC 194: Aldo vs. McGregor,December 12th,Jeremy Stephens,Max Holloway,+325,-450,2017-12-06 09:15:30.467516
1388,UFC 194: Aldo vs. McGregor,December 12th,Frankie Saenz,Urijah Faber,+325,-450,2017-12-06 09:15:30.594356
1389,UFC 194: Aldo vs. McGregor,December 12th,Jocelyn Jones-Lybarger,Tecia Torres,+240,-310,2017-12-06 09:15:30.71916
1390,UFC 194: Aldo vs. McGregor,December 12th,Colby Covington,Warlley Alves,-130,+100,2017-12-06 09:15:30.882086
1391,UFC 194: Aldo vs. McGregor,December 12th,Kevin Lee,Leonardo Santos,-550,+375,2017-12-06 09:15:31.002444
1392,UFC 194: Aldo vs. McGregor,December 12th,Joe Proctor,Magomed Mustafaev,+300,-400,2017-12-06 09:15:31.130333
1393,UFC 194: Aldo vs. McGregor,December 12th,Court McGee,Marcio Alexandre Jr.,-170,+140,2017-12-06 09:15:31.251209
1394,UFC 194: Aldo vs. McGregor,December 12th,John Makdessi,Yancy Medeiros,-185,+150,2017-12-06 09:15:31.373418
1395,UFC 189: Mendes vs. McGregor,July 11th,Chad Mendes,Conor McGregor,+170,-210,2017-12-06 09:15:34.415831
1396,UFC 189: Mendes vs. McGregor,July 11th,Robbie Lawler,Rory Macdonald,+130,-160,2017-12-06 09:15:34.510877
1397,UFC 189: Mendes vs. McGregor,July 11th,Dennis Bermudez,Jeremy Stephens,-250,+195,2017-12-06 09:15:34.613382
1398,UFC 189: Mendes vs. McGregor,July 11th,Brandon Thatch,Gunnar Nelson,-155,+125,2017-12-06 09:15:34.710311
1399,UFC 189: Mendes vs. McGregor,July 11th,Brad Pickett,Thomas Almeida,+450,-700,2017-12-06 09:15:34.807194
1400,UFC 189: Mendes vs. McGregor,July 11th,Matt Brown,Tim Means,-170,+140,2017-12-06 09:15:34.909427
1401,UFC 189: Mendes vs. McGregor,July 11th,Cathal Pendred,John Howard,-145,+115,2017-12-06 09:15:35.014579
1402,UFC 189: Mendes vs. McGregor,July 11th,Alex Garcia,Mike Swick,-500,+350,2017-12-06 09:15:35.123529
1403,UFC 189: Mendes vs. McGregor,July 11th,Cody Garbrandt,Henry Briones,-1000,+600,2017-12-06 09:15:35.221852
1404,UFC 189: Mendes vs. McGregor,July 11th,Louis Smolka,Neil Seery,-140,+110,2017-12-06 09:15:35.324475
1405,UFC 189: Mendes vs. McGregor,July 11th,Cody Pfister,Yosdenis Cedeno,+195,-250,2017-12-06 09:15:35.423759
1406,UFC 202: Diaz vs. McGregor 2,August 20th,Conor McGregor,Nate Diaz,-150,+120,2017-12-06 09:15:38.46332
1407,UFC 202: Diaz vs. McGregor 2,August 20th,Anthony Johnson,Glover Teixeira,-225,+175,2017-12-06 09:15:38.59047
1408,UFC 202: Diaz vs. McGregor 2,August 20th,Donald Cerrone,Rick Story,-145,+115,2017-12-06 09:15:38.720555
1409,UFC 202: Diaz vs. McGregor 2,August 20th,Hyun Gyu Lim,Mike Perry,-275,+215,2017-12-06 09:15:38.846282
1410,UFC 202: Diaz vs. McGregor 2,August 20th,Sabah Homasi,Tim Means,+300,-400,2017-12-06 09:15:38.978027
1411,UFC 202: Diaz vs. McGregor 2,August 20th,Cody Garbrandt,Takeya Mizugaki,-500,+350,2017-12-06 09:15:39.107497
1412,UFC 202: Diaz vs. McGregor 2,August 20th,Elizabeth Phillips,Raquel Pennington,+230,-300,2017-12-06 09:15:39.234007
1413,UFC 202: Diaz vs. McGregor 2,August 20th,Artem Lobov,Chris Avila,-130,+100,2017-12-06 09:15:39.368433
1414,UFC 202: Diaz vs. McGregor 2,August 20th,Cortney Casey,Randa Markos,+115,-145,2017-12-06 09:15:39.502127
1415,UFC 202: Diaz vs. McGregor 2,August 20th,Lorenz Larkin,Neil Magny,+105,-135,2017-12-06 09:15:39.625476
1416,UFC 202: Diaz vs. McGregor 2,August 20th,Colby Covington,Max Griffin,-325,+250,2017-12-06 09:15:39.755719
1417,UFC 202: Diaz vs. McGregor 2,August 20th,Alberto Uda,Marvin Vettori,+140,-170,2017-12-06 09:15:39.880985
1418,UFC 196: McGregor vs. Diaz,March 5th,Conor McGregor,Nate Diaz,-400,+300,2017-12-06 09:15:45.104043
1419,UFC 196: McGregor vs. Diaz,March 5th,Holly Holm,Miesha Tate,-310,+240,2017-12-06 09:15:45.225445
1420,UFC 196: McGregor vs. Diaz,March 5th,Gian Villante,Ilir Latifi,+155,-190,2017-12-06 09:15:45.34235
1421,UFC 196: McGregor vs. Diaz,March 5th,Corey Anderson,Tom Lawlor,-260,+200,2017-12-06 09:15:45.461738
1422,UFC 196: McGregor vs. Diaz,March 5th,Amanda Nunes,Valentina Shevchenko,-115,-115,2017-12-06 09:15:45.580402
1423,UFC 196: McGregor vs. Diaz,March 5th,Brandon Thatch,Siyar Bahadurzada,-325,+250,2017-12-06 09:15:45.707897
1424,UFC 196: McGregor vs. Diaz,March 5th,Erick Silva,Nordine Taleb,-210,+170,2017-12-06 09:15:45.82565
1425,UFC 196: McGregor vs. Diaz,March 5th,Marcelo Guimaraes,Vitor Miranda,+235,-305,2017-12-06 09:15:45.9417
1426,UFC 196: McGregor vs. Diaz,March 5th,Chas Skelly,Darren Elkins,-190,+155,2017-12-06 09:15:46.06748
1427,UFC 196: McGregor vs. Diaz,March 5th,Diego Sanchez,Jim Miller,+155,-190,2017-12-06 09:15:46.189892
1428,UFC 196: McGregor vs. Diaz,March 5th,Jason Saggo,Justin Salas,-225,+175,2017-12-06 09:15:46.315552
1429,UFC 196: McGregor vs. Diaz,March 5th,Julian Erosa,Teruto Ishihara,-185,+150,2017-12-06 09:15:46.439631
1430,UFC 91: Couture vs Lesnar,November 15th,Brock Lesnar,Randy Couture,-145,+105,2017-12-06 09:18:28.294905
1431,UFC 91: Couture vs Lesnar,November 15th,Joe Stevenson,Kenny Florian,+170,-210,2017-12-06 09:18:28.307858
1432,UFC 91: Couture vs Lesnar,November 15th,Demian Maia,Nate Quarry,-220,+170,2017-12-06 09:18:28.319381
1433,UFC 91: Couture vs Lesnar,November 15th,Gabriel Gonzaga,Josh Hendricks,-365,+285,2017-12-06 09:18:28.330616
1434,UFC 91: Couture vs Lesnar,November 15th,Dustin Hazelett,Tamdan McCrory,-240,+200,2017-12-06 09:18:28.342244
1435,UFC 91: Couture vs Lesnar,November 15th,Aaron Riley,Jorge Gurgel,-120,-110,2017-12-06 09:18:28.354045
1436,UFC 91: Couture vs Lesnar,November 15th,Jeremy Stephens,Rafael Dos Anjos,-165,+130,2017-12-06 09:18:28.365314
1437,UFC 91: Couture vs Lesnar,November 15th,Alvin Robinson,Mark Bocek,-105,-125,2017-12-06 09:18:28.380069
1438,UFC 91: Couture vs Lesnar,November 15th,Matt Brown,Ryan Thomas,-200,+160,2017-12-06 09:18:28.393169
1439,UFC Fight Night 102: Lewis vs. Abdurakhimov,December 9th,Derrick Lewis,Shamil Abdurakhimov,-240,+190,2017-12-06 09:18:34.458196
1440,UFC Fight Night 102: Lewis vs. Abdurakhimov,December 9th,Anthony Hamilton,Francis Ngannou,+325,-450,2017-12-06 09:18:34.571377
1441,UFC Fight Night 102: Lewis vs. Abdurakhimov,December 9th,Gian Villante,Saparbek Safarov,-200,+160,2017-12-06 09:18:34.687461
1442,UFC Fight Night 102: Lewis vs. Abdurakhimov,December 9th,Corey Anderson,Sean O'Connell,-400,+300,2017-12-06 09:18:34.799838
1443,UFC Fight Night 102: Lewis vs. Abdurakhimov,December 9th,Ashley Yoder,Justine Kish,+200,-260,2017-12-06 09:18:34.906883
1444,UFC Fight Night 102: Lewis vs. Abdurakhimov,December 9th,Brian Camozzi,Randy Brown,+125,-155,2017-12-06 09:18:35.023702
1445,UFC Fight Night 102: Lewis vs. Abdurakhimov,December 9th,Gerald Meerschaert,Joe Gigliotti,-205,+165,2017-12-06 09:18:35.138038
1446,UFC Fight Night 102: Lewis vs. Abdurakhimov,December 9th,Andrew Sanchez,Trevor Smith,-225,+175,2017-12-06 09:18:35.249695
1447,UFC Fight Night 102: Lewis vs. Abdurakhimov,December 9th,Shane Burgos,Tiago Trator,-185,+150,2017-12-06 09:18:35.358951
1448,UFC Fight Night 102: Lewis vs. Abdurakhimov,December 9th,Frankie Perez,Marc Diakiese,+210,-270,2017-12-06 09:18:35.467427
1449,UFC Fight Night 102: Lewis vs. Abdurakhimov,December 9th,Keith Berish,Ryan Janes,+135,-165,2017-12-06 09:18:35.583344
1450,UFC Fight Night 102: Lewis vs. Abdurakhimov,December 9th,J.J. Aldrich,Juliana Lima,+180,-230,2017-12-06 09:18:35.693016
1451,UFC 81: Breaking Point,February 2nd,Antonio Rodrigo Nogueira,Tim Sylvia,-160,+130,2017-12-06 09:18:40.573394
1452,UFC 81: Breaking Point,February 2nd,Brock Lesnar,Frank Mir,-165,+135,2017-12-06 09:18:40.585803
1453,UFC 81: Breaking Point,February 2nd,Jeremy Horn,Nate Marquardt,+250,-325,2017-12-06 09:18:40.596909
1454,UFC 81: Breaking Point,February 2nd,David Heath,Tim Boetsch,-270,+210,2017-12-06 09:18:40.607793
1455,UFC 81: Breaking Point,February 2nd,Keita Nakamura,Rob Emerson,-265,+205,2017-12-06 09:18:40.618859
1456,UFC 81: Breaking Point,February 2nd,Gleison Tibau,Tyson Griffin,+250,-325,2017-12-06 09:18:40.630285
1457,UFC 81: Breaking Point,February 2nd,Chris Lytle,Kyle Bradley,-500,+330,2017-12-06 09:18:40.641466
1458,UFC 81: Breaking Point,February 2nd,Marvin Eastman,Terry Martin,+160,-200,2017-12-06 09:18:40.653041
1459,UFC Fight Night 101: Whittaker vs. Brunson,November 26th,Derek Brunson,Robert Whittaker,-135,+105,2017-12-06 09:18:46.144718
1460,UFC Fight Night 101: Whittaker vs. Brunson,November 26th,Andrew Holbrook,Jake Matthews,+375,-550,2017-12-06 09:18:46.267091
1461,UFC Fight Night 101: Whittaker vs. Brunson,November 26th,Kyle Noke,Omari Akhmedov,-110,-120,2017-12-06 09:18:46.384979
1462,UFC Fight Night 101: Whittaker vs. Brunson,November 26th,Alex Volkanovski,Yusuke Kasuya,-175,+145,2017-12-06 09:18:46.510763
1463,UFC Fight Night 101: Whittaker vs. Brunson,November 26th,Khalil Rountree,Tyson Pedro,-110,-120,2017-12-06 09:18:46.634603
1464,UFC Fight Night 101: Whittaker vs. Brunson,November 26th,Danielle Taylor,Seo Hee Ham,-120,-110,2017-12-06 09:18:46.754402
1465,UFC Fight Night 101: Whittaker vs. Brunson,November 26th,Chris Camozzi,Daniel Kelly,-205,+165,2017-12-06 09:18:46.870104
1466,UFC Fight Night 101: Whittaker vs. Brunson,November 26th,Damien Brown,Jon Tuck,+125,-155,2017-12-06 09:18:46.986467
